% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=425882, Fri Nov 19 11:24:14 2021, <python>{}</python>
1 10 0.47491980880162593 1.0000437509570452 7003.544643504499 7.0035446435044987e+03 7993.344204063483 8693.535677570308   
2 20 0.4349122579126942 1.2094123910701449 7003.544643504499 7.0113006695851291e+03 8841.74469211139 14435.172614615696   
3 30 0.43139284119713583 1.2778800718956242 6994.959617637181 6.9949596176371806e+03 7136.8485142239 18220.910791779006   
4 40 0.4303540273401116 1.3143311621164768 6994.959617637181 6.9955893333883014e+03 7146.347350892427 13670.95817429253   
5 50 0.44588478260318043 1.392393435243945 6994.959617637181 7.0179122699287373e+03 7138.528727715709 9405.317410666337   
6 60 0.4680579443133522 1.3922378239141633 6994.959617637181 6.9978274798957673e+03 7116.798833398512 20203.283715013822   
7 70 0.4870587597707548 1.3819836529481717 6994.959617637181 6.9952165141191690e+03 7125.336136318137 8480.814017050927   
8 80 0.533608665994984 1.5347768571773284 6994.959617637181 6.9985392160180136e+03 7080.592803256841 7519.052362065737   
9 90 0.4990704743298672 1.6294476584152446 6994.620127979915 6.9946201279799152e+03 7195.99494547747 21276.10551286852   
10 100 0.5003803728859207 1.720810752723811 6994.620127979915 7.0029812603006740e+03 7107.0065629888695 7224.090761736328   
11 110 0.5150767329511945 1.8957152509321908 6993.582273714322 6.9935822737143217e+03 7115.236187299038 10752.66448963216   
12 120 0.503519484504587 2.023410353239467 6993.582273714322 6.9979765347048187e+03 7072.2206296068225 8753.789487266538   
13 130 0.5248351301782662 2.280800041483863 6993.582273714322 7.0298422590474775e+03 7089.584891499575 7330.647491490564   
14 140 0.5248069470948928 2.325028621691754 6992.801814774525 6.9928018147745252e+03 7036.91125450936 7145.836462923628   
15 150 0.5113853831362968 2.299138635042273 6991.526258506418 6.9915262585064183e+03 7122.462242456287 7635.827422688846   
16 160 0.5001247245403072 2.5231247613824306 6991.526258506418 6.9962771063289701e+03 7031.93669402349 7146.339703690859   
17 170 0.48655645372351164 2.471786283534021 6991.526258506418 6.9936385114815448e+03 7078.738326310193 7189.305245895215   
18 180 0.5335520436901241 2.6458906321151416 6991.526258506418 6.9980105364901528e+03 7129.1060490220625 7352.244377544551   
19 190 0.4960890085993224 2.8995960715453135 6991.526258506418 7.0719955602239079e+03 7279.558801082855 8958.820207749905   
20 200 0.4783591248304197 3.050270346031107 6991.526258506418 6.9946321586163776e+03 7096.604233672564 7140.444104641747   
21 210 0.49027057699567334 2.923486530451085 6991.526258506418 6.9921237581985579e+03 7117.345339568034 7189.879058028709   
22 220 0.445568182241676 2.9304681436074254 6991.526258506418 7.0009760021670581e+03 7127.7887162674715 7631.406593336963   
23 230 0.4103897674498639 2.9812813156762257 6991.526258506418 6.9964079956036157e+03 7064.783143605446 7311.222909371033   
24 240 0.4357257982614188 3.0617255420720184 6991.526258506418 7.0041107206906991e+03 7087.341892126624 9041.508327703461   
25 250 0.4150122697214664 3.2422334561849357 6991.526258506418 7.0020392902110389e+03 7146.341894405068 8195.130194717138   
26 260 0.38601363023550533 3.375509399494698 6991.526258506418 7.0014443872300235e+03 7083.694899630269 7186.601896888092   
27 270 0.36911349442882896 3.219878867101326 6991.526258506418 6.9982637949616274e+03 7065.093430770065 7410.156207250202   
28 280 0.36797223107341703 3.454430152203953 6991.526258506418 7.0051174615133896e+03 7075.965273373568 7382.063517515688   
29 290 0.3742169376249738 3.6150103324594203 6991.526258506418 6.9961609447468127e+03 7076.3161002320085 7172.883652868566   
30 300 0.4042750261114518 4.072986127281378 6991.526258506418 7.0063376295436074e+03 7067.391873879109 7442.569190672246   
31 310 0.4200076715983269 4.266868585366431 6991.526258506418 6.9973257628224737e+03 7109.034654832695 7451.838050843446   
32 320 0.4106005777754661 4.5342457388402595 6991.526258506418 7.0103290003075717e+03 7138.7569018710765 7384.760407325435   
33 330 0.39933311621191225 4.658098602472901 6991.526258506418 6.9989253947315701e+03 7038.001012667049 8731.288318782803   
34 340 0.39182926341973817 4.875256928932665 6991.526258506418 6.9939694851610539e+03 7053.041298416289 7349.0851947113115   
35 350 0.4320571518310568 5.161282512305393 6991.526258506418 6.9931226943153524e+03 7063.41039804032 7140.155256643198   
36 360 0.4661991209395405 5.563302928184734 6991.526258506418 6.9933118069574284e+03 7023.116392725203 7382.528291375565   
37 370 0.4635249431009281 6.2125613293504 6991.526258506418 6.9926447453898963e+03 7062.6458567003 7445.810928109764   
38 380 0.47600592830700506 6.648267088275286 6991.526258506418 6.9916793994188902e+03 7040.4020418435175 7149.579488186353   
39 390 0.4795207971877475 6.966131841044641 6987.286936388537 6.9872869363885366e+03 7115.658169032511 7341.902660291401   
40 400 0.4617710419790775 7.762810380158199 6987.286936388537 6.9923624433460136e+03 7027.810693705196 7264.801390496762   
41 410 0.45456801593355983 8.014341918591562 6987.286936388537 6.9926386731740604e+03 7010.141664164122 7108.469637107587   
42 420 0.4760830375432386 8.607339198570651 6987.286936388537 6.9927327360497147e+03 7002.520462657618 7449.629058174076   
43 430 0.4871036437372078 10.21243704387324 6987.286936388537 6.9912148120959500e+03 7041.759753729348 7147.51285137833   
44 440 0.47300837581514005 10.528096967956339 6987.286936388537 6.9936480188911146e+03 7037.10105565339 7113.946887913748   
45 450 0.47141061504987364 10.611642321477246 6987.286936388537 6.9907809191004089e+03 6999.818664147908 7071.45210460051   
46 460 0.48571591210951975 11.138476002659761 6987.286936388537 6.9895901993168363e+03 7025.785224385508 7116.042214209152   
47 470 0.5342051998585348 12.462515883979316 6987.286936388537 6.9914075160671900e+03 7021.5319819826145 7060.242661153737   
48 480 0.5655418515909817 13.267953438638676 6987.286936388537 6.9911911941454446e+03 7040.683892605852 7060.861564564901   
49 490 0.5898138888973306 14.148094389820328 6987.286936388537 6.9894991598721817e+03 7027.816757942623 7091.664577816788   
50 500 0.6288145110224458 14.998970043134179 6987.286936388537 6.9929487926168740e+03 7074.432128205474 7392.60699607833   
51 510 0.6660404417518928 16.700086982244525 6987.286936388537 6.9938296831437801e+03 7002.950856262854 7083.15660948149   
52 520 0.7193508458840912 17.666156250334737 6987.286936388537 6.9927404390858646e+03 7027.972919424454 7115.020279996323   
53 530 0.6812334791928731 19.422016492844957 6987.286936388537 6.9944347650200925e+03 7008.650316317722 7095.461540700766   
54 540 0.6539156355927963 20.185348707858683 6987.286936388537 6.9881800365619220e+03 6996.660987271508 7061.813547752435   
55 550 0.685948398508594 20.84855301967905 6986.895385087346 6.9868953850873459e+03 7003.3522075099645 7099.523963238748   
56 560 0.7270026522525942 24.366184753910566 6984.4588539098795 6.9844588539098795e+03 6995.570745909973 7097.4161210607945   
57 570 0.7306851394062701 26.281736024907694 6979.933652097696 6.9799336520976958e+03 6999.6193589851855 7048.995190553361   
58 580 0.7495277566597821 30.53026105038273 6979.933652097696 6.9842337797567407e+03 6993.1833746458615 7085.611363730928   
59 590 0.8470472378450595 33.71783948998372 6976.438591418473 6.9764385914184732e+03 6988.005863010785 7053.537199247534   
60 600 0.9276315030671911 39.77627835111415 6965.565112112494 6.9655651121124938e+03 6998.553185265584 7068.893547703643   
61 610 1.0793452729383712 48.21007490023194 6961.449601060728 6.9614496010607281e+03 6999.288126721245 7090.804588380914   
62 620 1.3775037914640618 58.414985955570025 6952.937028325559 6.9529370283255594e+03 6986.654134037444 7010.790760809033   
63 630 1.584484723924268 62.27183976688181 6952.600154420622 6.9526001544206219e+03 6975.744031438864 7042.474982457843   
64 640 1.7558211509433133 66.44651102617834 6950.797162669627 6.9507971626696271e+03 6978.414709149454 7115.8318752973   
65 650 1.6518077219845966 69.25820573976182 6950.797162669627 6.9522994317832436e+03 6992.277364903868 7324.267803555581   
66 660 1.5089198700309514 74.94750903562647 6950.797162669627 6.9617375395679128e+03 6983.481657879729 7085.433461137262   
