% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=363335, Fri Nov 19 13:21:05 2021
1 10 -0.06756744771446083 -0.022111466603363755 0.03209062136170532 0.08146890657012788 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
2 20 -0.12597222930381627 -0.025828249514231107 0.029838056604775218 0.10568210631272411 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
3 30 -0.13395267864028726 -0.027287888911586074 0.032068788052081285 0.15789446611529465 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
4 40 -0.18333838534878086 -0.07284185770268217 0.057673503998390274 0.1440817900417443 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
5 50 -0.16608373349911065 -0.0932339037157191 0.07598802322803482 0.18597285053136567 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
6 60 -0.18891131981419002 -0.11014979075058248 0.07267399497724208 0.22333267969527454 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
7 70 -0.18194471459812628 -0.11291237963144904 0.07992017248170694 0.27356347275467746 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
8 80 -0.21701454998345548 -0.07130052493195604 0.06989316801007622 0.25149197504432735 0.9130336939308965 0.9497430770164069 0.9781069490045469 0.9981161224216226 1.0093135251904126 1.0301605391067348 1.0321888006767106 1.0798473573472995
9 90 -0.26026579001996286 -0.06794145616907966 0.06793349010355804 0.2695348877205414 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
10 100 -0.2620093928283279 -0.061414896515465854 0.1175133652713653 0.297623092907049 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
11 110 -0.2781661113744282 -0.061924974431352746 0.11293117566071306 0.30000334701469433 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
12 120 -0.28473061095418595 -0.0672480339903016 0.14164362588476997 0.30847919093380016 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
13 130 -0.2753034775533234 -0.03698163452322312 0.1586891124224181 0.31508226432559816 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
14 140 -0.25568485083549597 -0.05853087223729541 0.14587745887541803 0.3223527752356813 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
15 150 -0.2646660116042673 -0.06133303870616644 0.14535940273727485 0.3132647609666327 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
16 160 -0.3461076100704876 -0.06585505178267528 0.13194783406025157 0.38043524168973664 0.7660500720443142 0.8386146228693364 0.9206323695518694 0.9646731076878272 1.0056477990696713 1.0349627138391853 1.0976360452006177 1.2823628325607173
17 170 -0.3468392583417228 -0.11920946935852497 0.17543509562824144 0.3739466457493001 0.7257171992425224 0.7697697587054043 0.8345841371035218 0.8955254499475096 0.9172512073286664 1.0134696280959148 1.1078188388155703 1.512137397144931
18 180 -0.3391833022204507 -0.11769689962751728 0.22240704663916597 0.36004085688428367 0.7257171992425224 0.7697697587054043 0.8345841371035218 0.8955254499475096 0.9172512073286664 1.0134696280959148 1.1078188388155703 1.512137397144931
19 190 -0.3966030158471391 -0.09470004329509475 0.21511367416083987 0.3702337449505169 0.7257171992425224 0.7697697587054043 0.8345841371035218 0.8955254499475096 0.9172512073286664 1.0134696280959148 1.1078188388155703 1.512137397144931
20 200 -0.4576953204931495 -0.09427744706085923 0.1645250128705903 0.3954801455437892 0.7257171992425224 0.7697697587054043 0.8345841371035218 0.8955254499475096 0.9172512073286664 1.0134696280959148 1.1078188388155703 1.512137397144931
21 210 -0.5198957788612234 -0.14646318663979857 0.18458846169525894 0.48329550582362696 0.7257171992425224 0.7697697587054043 0.8345841371035218 0.8955254499475096 0.9172512073286664 1.0134696280959148 1.1078188388155703 1.512137397144931
