% # columns="iteration, evaluation, void, void, void, xmean", seed=363335, Fri Nov 19 13:21:05 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 -3.9101088566068953 18.015959132551682 0.07723525872432674 0.7474957977694863 -7.0012555671357 20.049018926506978 0.4954737269686104 0.44348283169222125
2 20 0 0 0 -3.557688903740724 18.09522956769289 -0.043033071085586766 0.8193762552628719 -6.88930427297903 20.035234006319843 0.8385679948945446 0.37652901392893384
3 30 0 0 0 -3.8216281606158784 18.08590087165226 0.015097859580830264 0.8041057422656765 -6.445187884050977 20.102877277281667 0.47066609840266227 0.34116058027253837
4 40 0 0 0 -3.5652967463012084 17.534171658692394 -0.12627274507655561 0.9098471937592642 -6.192154846309636 20.27161549809262 0.19414182625037202 0.187520011659702
5 50 0 0 0 -3.466889528723245 17.168622233617498 -0.021982254078306077 0.8488640066418537 -6.334367046014703 20.339448866586338 -0.02756833899747535 0.04740048852790882
6 60 0 0 0 -3.3781307619622276 17.14701137330443 0.016268850067328332 0.8089731908350453 -6.107046878332747 20.732014195814866 -0.44946839942586486 0.01710308907968785
7 70 0 0 0 -3.6907880179640573 17.000951508735426 -0.06914754039695825 0.705732188357485 -6.380097456341729 20.458124630531866 -0.47661389783539504 0.19465774822472648
8 80 0 0 0 -3.8654949370035414 16.770469019856854 0.03634220905008012 0.650745076448287 -6.462155608163785 19.999645853172126 -0.36931218173068553 0.15243122733406425
9 90 0 0 0 -4.097908943666933 17.22009218637784 0.014494052231737265 0.4361227841359339 -7.0705296062923075 20.111084551571345 -0.07773333295819662 -0.1310517705011446
10 100 0 0 0 -4.399602918172283 17.462125535450664 -0.03533169786631361 0.2563470705382545 -7.147864192462462 19.838553833521015 -0.44213641187562824 -0.06790180497579802
11 110 0 0 0 -4.259464247453417 17.28140713592997 -0.013944280905985498 0.24583498533277232 -7.048590532706625 19.55423118196115 -1.1210524961281025 -0.09698766150846234
12 120 0 0 0 -4.577328609043022 17.270346878752463 -0.08542125702304304 0.009092303980774569 -7.0883459599635605 19.579714112369974 -0.9899297268355232 0.37739659014686777
13 130 0 0 0 -4.3914980850271315 17.304454701202392 -0.12204636779140912 -0.19651911355897264 -6.988359501993875 19.41467380337705 -0.9596939439396956 0.4267601449384099
14 140 0 0 0 -4.12985175591756 16.844907240612226 0.016344734439075637 0.42285858925511166 -6.878046323683103 19.577587755179447 -0.7296965003361451 0.4088076496927779
